num_acidente;chv_localidade;data_acidente;uf_acidente;ano_acidente;mes_acidente;mes_ano_acidente;codigo_ibge;dia_semana;fase_dia;tp_acidente;cond_meteorologica;end_acidente;num_end_acidente;cep_acidente;bairro_acidente;km_via_acidente;latitude_acidente;longitude_acidente;hora_acidente;tp_rodovia;cond_pista;tp_cruzamento;tp_pavimento;tp_curva;lim_velocidade;tp_pista;ind_guardrail;ind_cantcentral;ind_acostamento;qtde_acidente;qtde_acid_com_obitos;qtde_envolvidos;qtde_feridosilesos;qtde_obitos
3814005;SP3555406202408;2024-08-20;SP;2024;08;082024;3555406;TERCA-FEIRA;NOITE;COLISAO LATERAL;NUBLADO;BR 101;00000;00000000;;0051;-23.5443804;-45.2314340;181500;FEDERAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
1588715;PI2207900201902;2019-02-25;PI;2019;02;022019;2207900;SEGUNDA-FEIRA;MANHA;NAO INFORMADO;NAO INFORMADO;PI 216 ENTRADA DO ASSENTAMENTO PARAIS;00000;00000000;OUTROS - ZONA RURAL;0000;;;070000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;1;1;0;1
5315822;SP3513009201902;2019-02-08;SP;2019;02;022019;3513009;SEXTA-FEIRA;TARDE;COLISAO LATERAL;CLARO;AVENIDA RUBENS CARAMEZ;00795;00000000;ROSEMARY;0000;;;154700;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;SIM;1;0;2;2;0
6263063;TO1702109201811;2018-11-21;TO;2018;11;112018;1702109;QUARTA-FEIRA;TARDE;COLISAO LATERAL;NAO INFORMADO;RUA HORACIO J DAS NEVES;00000;00000000;;0000;;;152000;NAO INFORMADO;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
291171;SP3516200202101;2021-01-18;SP;2021;01;012021;3516200;SEGUNDA-FEIRA;TARDE;COLISAO LATERAL;CLARO;LOGRADOURO NAO INFORMADO;00000;00000000;VILA NOSSA SENHORA G;0000;;;122200;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;SIM;1;0;3;3;0
6117565;MG3143302201911;2019-11-22;MG;2019;11;112019;3143302;SEXTA-FEIRA;NOITE;COLISAO TRASEIRA;NAO INFORMADO;ARTUR BERNARDES;00000;00000000;;0000;;;185023;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6279321;BA2911709201804;2018-04-27;BA;2018;04;042018;2911709;SEXTA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;PRACA   JOSE FERREIRA;00000;00000000;CENTRO;0000;;;090800;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
2109344;SP3523800202208;2022-08-21;SP;2022;08;082022;3523800;DOMINGO;NOITE;ATROPELAMENTO COM PEDESTRE;CLARO;SP 350;00249;00000000;JARDIM NOVA ITOBI;0249;;;183000;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;0;0;0
669570;SP3549805202007;2020-07-18;SP;2020;07;072020;3549805;SABADO;TARDE;DESCONHECIDO;DESCONHECIDAS;AVENIDA AUGUSTO BUFULIN;00695;00000000;JARDIM NUNES;0000;;;145909;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;1;1;0
748997;GO5201108202207;2022-07-22;GO;2022;07;072022;5201108;SEXTA-FEIRA;NOITE;COLISAO;OUTRAS CONDICOES;RUA 9;00000;00000000;BOA VISTA;0000;-16.3042412;-48.9375393;220000;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3365345;MG3101607201810;2018-10-04;MG;2018;10;102018;3101607;QUINTA-FEIRA;TARDE;CHOQUE;NAO INFORMADO;JOSE PAULINO DA COSTA;00000;00000000;;0000;;;133243;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3216282;PA1502400201905;2019-05-12;PA;2019;05;052019;1502400;DOMINGO;MANHA;COLISAO;CLARO;;00000;00000000;CENTRO;0020;;;083000;ESTADUAL;SECA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6037959;SP3506003202209;2022-09-12;SP;2022;09;092022;3506003;SEGUNDA-FEIRA;TARDE;DESCONHECIDO;DESCONHECIDAS;RUA ANTONIO ALVES;00026;00000000;VILA SEABRA;0000;-22.3355582;-49.0663978;171729;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;0;0;0
4483077;SP3548708202305;2023-05-30;SP;2023;05;052023;3548708;TERCA-FEIRA;MANHA;COLISAO TRASEIRA;CHUVA;SP 160;00000;00000000;;0024;-23.7509360;-46.5951821;102200;ESTADUAL;MOLHADA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;SIM;NAO;1;0;0;0;0
4511300;MG3118601201908;2019-08-16;MG;2019;08;082019;3118601;SEXTA-FEIRA;MANHA;COLISAO TRASEIRA;NAO INFORMADO;TEREZA CRISTINA;00000;00000000;;0000;;;073000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
2309896;GO5201405202301;2023-01-02;GO;2023;01;012023;5201405;SEGUNDA-FEIRA;TARDE;COLISAO;OUTRAS CONDICOES;RUA 22  CEP 74919-720;00000;00000000;RESIDENCIAL CANDIDO DE QUEIROZ;0000;-16.7777832;-49.2560931;120500;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5955044;DF5300108202010;2020-10-22;DF;2020;10;102020;5300108;QUINTA-FEIRA;MADRUGADA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;GERAL;11229;00000000;RIACHO FUNDO;0000;-0000000000;-0000000000;055700;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
6590208;RO1100049201909;2019-09-22;RO;2019;09;092019;1100049;DOMINGO;TARDE;COLISAO LATERAL;NAO INFORMADO;LINHA 09;00000;00000000;ZONA RURAL;0000;-11.1650820;-61.3682250;173000;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3357380;SC4205407201910;2019-10-25;SC;2019;10;102019;4205407;SEXTA-FEIRA;NOITE;ATROPELAMENTO COM PEDESTRE;NAO INFORMADO;AVENIDA DAS RENDEIRAS;00000;00000000;;0000;;;205900;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5786396;GO5208707202310;2023-10-21;GO;2023;10;102023;5208707;SABADO;MANHA;CHOQUE;OUTRAS CONDICOES;RUA MATO GROSSO;00128;00000000;SETOR CAMPINAS;0000;-16.6750051;-49.2907577;094500;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2744035;SP3525904202407;2024-07-19;SP;2024;07;072024;3525904;SEXTA-FEIRA;MANHA;COLISAO FRONTAL;CLARO;AVENIDA FRANCISCO ROVERI;00335;00000000;;0000;-23.1489856;-47.0006627;085800;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO INFORMADO;NAO;1;0;0;0;0
4088691;ES3205200201806;2018-06-06;ES;2018;06;062018;3205200;QUARTA-FEIRA;TARDE;COLISAO;NAO INFORMADO;ANTONIO ATAIDE;00000;00000000;ITAPOA;0000;-0000000000;-0000000000;140000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6450962;MG3170107202011;2020-11-21;MG;2020;11;112020;3170107;SABADO;MANHA;COLISAO LATERAL;NAO INFORMADO;ARGENTINA;00000;00000000;;0000;;;104811;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
6518731;MG3106200201803;2018-03-14;MG;2018;03;032018;3106200;QUARTA-FEIRA;TARDE;CHOQUE;NAO INFORMADO;TIMOTEO;00000;00000000;;0000;;;152752;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6173507;PE2611606202109;2021-09-07;PE;2021;09;092021;2611606;TERCA-FEIRA;NAO INFORMADO;DESCONHECIDO;DESCONHECIDAS;DOUTOR TAVARES CORREIA;00000;00000000;;0000;;;000000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
2065638;AP1600303202101;2021-01-06;AP;2021;01;012021;1600303;QUARTA-FEIRA;TARDE;COLISAO LATERAL;CLARO;RUA CANDIDO MENDES;00000;00000000;PERPETUO SOCORRO;0000;;;163300;MUNICIPAL;SECA;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
669133;MG3170206202407;2024-07-14;MG;2024;07;072024;3170206;DOMINGO;MANHA;COLISAO LATERAL;CLARO;ARGEMIRO EVANGELISTA FERREIRA;06205;00000000;SHOPPING PARK;0000;-18.9656224;-48.2834642;063303;NAO INFORMADO;SECA;MESMA SUPERFICIE  OUTROS;ASFALTO;CURVA ACENTUADA;60 KMH;DUPLA  SEM CICLOVIA;NAO INFORMADO;SIM;SIM;1;0;2;2;0
5082462;PR4103701201903;2019-03-16;PR;2019;03;032019;4103701;SABADO;TARDE;ATROPELAMENTO COM ANIMAIS;DESCONHECIDAS;RUA IZABEL ESCOLASTICA DOS SANTOS;00000;00000000;JARDIM BELA ITALIA;0000;;;172000;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
6561898;SC4202453202401;2024-01-10;SC;2024;01;012024;4202453;QUARTA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;BAIRRO BOMBINHAS;00000;00000000;;0000;;;091600;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4018496;MG3154606202408;2024-08-29;MG;2024;08;082024;3154606;QUINTA-FEIRA;TARDE;COLISAO LATERAL;NAO INFORMADO;QUARENTA E UM A;00320;00000000;METROPOLITANO;0000;-19.7498845;-44.1568990;163000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6567932;DF5300108202304;2023-04-03;DF;2023;04;042023;5300108;SEGUNDA-FEIRA;TARDE;COLISAO FRONTAL;CHUVA;GERAL;02178;00000000;BRASILIA;0000;-0000000000;-0000000000;151000;NAO INFORMADO;MOLHADA;CRUZAMENTO  MESMA SUPERFICIE;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
4457783;MG3103900202306;2023-06-20;MG;2023;06;062023;3103900;TERCA-FEIRA;TARDE;QUEDA;NAO INFORMADO;MG252;00000;35603000;;0000;-19.9460015;-45.1844038;173000;ESTADUAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2160648;SC4202008202404;2024-04-11;SC;2024;04;042024;4202008;QUINTA-FEIRA;NOITE;DESCONHECIDO;NAO INFORMADO;RODOVIA BR-101;00000;00000000;;0000;;;185000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1727798;SP3550308202012;2020-12-12;SP;2020;12;122020;3550308;SABADO;TARDE;COLISAO FRONTAL;CLARO;RUA JOAO DE QUEIROZ;00055;00000000;FREGUESIA DO O;0000;;;140800;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;2;2;0
2403144;PI2211001201909;2019-09-20;PI;2019;09;092019;2211001;SEXTA-FEIRA;NOITE;NAO INFORMADO;NAO INFORMADO;RUA 1  DE MAIO COM A RUA CEARA;00000;00000000;MARQUES;0000;;;181500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1184240;PR4106902202110;2021-10-18;PR;2021;10;102021;4106902;SEGUNDA-FEIRA;MANHA;COLISAO LATERAL;DESCONHECIDAS;RUA OSCAR BORGES DE MACEDO RIBAS;00251;00000000;CAMPO COMPRIDO;0000;;;111200;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;3;3;0
2476772;MS5002704202106;2021-06-25;MS;2021;06;062021;5002704;SEXTA-FEIRA;MANHA;COLISAO TRASEIRA;CLARO;PREFEITO LUDIO MARTINS COELHO;00000;79091212;VILA TAVEIROPOLIS;0000;-20.4836000;-54.6570000;072600;MUNICIPAL;DESCONHECIDO;MESMA SUPERFICIE  OUTROS;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;3;3;0
2070332;SP3515004201912;2019-12-19;SP;2019;12;122019;3515004;QUINTA-FEIRA;MANHA;DESCONHECIDO;DESCONHECIDAS;RUA GUAICARA;00049;00000000;INVERNADA;0000;;;094600;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;0;0;0
2998407;GO5208004202010;2020-10-04;GO;2020;10;102020;5208004;DOMINGO;MADRUGADA;DESCONHECIDO;OUTRAS CONDICOES;GO 430;00000;00000000;ZONA RURAL;0000;;;043800;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2324564;MG3170206202201;2022-01-16;MG;2022;01;012022;3170206;DOMINGO;TARDE;DESCONHECIDO;NAO INFORMADO;MATO GROSSO;00000;00000000;NOSSA SENHORA DA APARECIDA;0000;-18.9024437;-48.2699690;175000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4381129;GO5208707202106;2021-06-07;GO;2021;06;062021;5208707;SEGUNDA-FEIRA;TARDE;ATROPELAMENTO COM PEDESTRE;OUTRAS CONDICOES;ROTATORIA  CEP 74653-100;00000;00000000;SETOR GOIANIA 2;0000;-16.6660060;-49.2405854;170000;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5230401;DF5300108202207;2022-07-11;DF;2022;07;072022;5300108;SEGUNDA-FEIRA;MANHA;COLISAO;CLARO;GERAL;03016;00000000;GUARA;0000;-0000000000;-0000000000;083000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
846823;GO5208707202210;2022-10-24;GO;2022;10;102022;5208707;SEGUNDA-FEIRA;NOITE;COLISAO;CLARO;AVENIDA JAMEL CECILIO;00000;00000000;JARDIM GOIAS;0000;-16.7063946;-49.2382166;210000;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3274228;MG3136702202310;2023-10-26;MG;2023;10;102023;3136702;QUINTA-FEIRA;MANHA;QUEDA;NAO INFORMADO;VICENTE BEGUELLI;00290;00000000;DOM BOSCO;0000;-21.7801443;-43.3646427;115007;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6507319;PA1501402201811;2018-11-03;PA;2018;11;112018;1501402;SABADO;TARDE;COLISAO;NAO INFORMADO;JULIO CESAR  AV;00000;00000000;MARACANGALHA;0000;;;120000;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
2321286;SP3513009202106;2021-06-10;SP;2021;06;062021;3513009;QUINTA-FEIRA;TARDE;COLISAO LATERAL;OUTRAS CONDICOES;SP 270;00037;00000000;PASSAGARDAS;0036;;;145500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4114304;PR4119509201810;2018-10-25;PR;2018;10;102018;4119509;QUINTA-FEIRA;TARDE;COLISAO TRASEIRA;DESCONHECIDAS;RUA SAO LEOPOLDO;03733;00000000;VILA MACEDO;0000;;;171500;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;1;1;0
2273591;SP3548708201911;2019-11-16;SP;2019;11;112019;3548708;SABADO;NOITE;COLISAO TRASEIRA;CLARO;RUA CARLOS COPEINSKI;00038;00000000;DOS CASA;0000;;;210800;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;DESCONHECIDO;1;0;2;2;0
5324506;PR4106704201805;2018-05-21;PR;2018;05;052018;4106704;SEGUNDA-FEIRA;MANHA;QUEDA;DESCONHECIDAS;AVENIDA VITORIA;00000;00000000;CENTRO;0000;;;102000;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
2628549;SC4209102202011;2020-11-25;SC;2020;11;112020;4209102;QUARTA-FEIRA;TARDE;DESCONHECIDO;NAO INFORMADO;RUA MONSENHOR BOLESLAU;00000;00000000;;0000;;;134500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1711640;MG3122306202003;2020-03-06;MG;2020;03;032020;3122306;SEXTA-FEIRA;MANHA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;PERNAMBUCO;00000;00000000;;0000;;;095736;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
617557;GO5215306202204;2022-04-12;GO;2022;04;042022;5215306;TERCA-FEIRA;TARDE;DESCONHECIDO;OUTRAS CONDICOES;RUA 06  CEP 75280-000;00000;00000000;CINELANDIA;0000;-17.0208488;-48.2045019;145700;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4413617;MG3106200202003;2020-03-20;MG;2020;03;032020;3106200;SEXTA-FEIRA;NOITE;CHOQUE;NAO INFORMADO;CARLOS HENRIQUE LANGE;00000;00000000;;0000;;;182228;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
144577;MG3134202201811;2018-11-16;MG;2018;11;112018;3134202;SEXTA-FEIRA;MANHA;COLISAO FRONTAL;NAO INFORMADO;VINTE E SEIS;00000;00000000;;0000;;;105623;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
928875;SP3527108202302;2023-02-03;SP;2023;02;022023;3527108;SEXTA-FEIRA;TARDE;DESCONHECIDO;CLARO;RUA PEDRO DE TOLEDO;00735;00000000;VILA MAFALDA;0000;-21.6731047;-49.7564517;134100;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;1;1;0
1466000;SP3550308201911;2019-11-26;SP;2019;11;112019;3550308;TERCA-FEIRA;NOITE;DESCONHECIDO;DESCONHECIDAS;RUA LUIS MATEUS;00530;00000000;JOSE BONIFACIO;0000;;;184325;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;0;0;0
6614032;SC4213500202110;2021-10-28;SC;2021;10;102021;4213500;QUINTA-FEIRA;TARDE;DESCONHECIDO;NAO INFORMADO;RUA AVENIDA GOV. CELSO RAMOS;00000;00000000;;0000;;;120000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2366018;MG3106200202102;2021-02-15;MG;2021;02;022021;3106200;SEGUNDA-FEIRA;NOITE;CHOQUE;NAO INFORMADO;CONSELHEIRO ROCHA;00000;00000000;;1410;;;183801;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
4147406;PR4119608202407;2024-07-24;PR;2024;07;072024;4119608;QUARTA-FEIRA;TARDE;COLISAO TRASEIRA;DESCONHECIDAS;RUA EBANO PEREIRA;00211;00000000;CENTRO;0000;;;165500;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
3853108;PR4113700201911;2019-11-06;PR;2019;11;112019;4113700;QUARTA-FEIRA;MANHA;COLISAO TRANSVERSAL;DESCONHECIDAS;AVENIDA SANTOS DUMONT;00000;00000000;AEROPORTO;0000;;;085200;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
148924;SP3520442202406;2024-06-09;SP;2024;06;062024;3520442;DOMINGO;MANHA;COLISAO LATERAL;CLARO;RUA CASTRO ALVES;00189;00000000;;0000;-20.4329327;-51.3300422;101300;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO INFORMADO;SIM;1;0;0;0;0
2487150;SP3557105202304;2023-04-04;SP;2023;04;042023;3557105;TERCA-FEIRA;MANHA;COLISAO LATERAL;CLARO;RUA AMAZONAS;03186;00000000;;0000;-20.4347856;-49.9720297;102400;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO INFORMADO;NAO;1;0;0;0;0
4975539;PI2211001202211;2022-11-21;PI;2022;11;112022;2211001;SEGUNDA-FEIRA;MADRUGADA;NAO INFORMADO;NAO INFORMADO;BR 316;00000;00000000;ESPLANADA;0000;-5.19758450;-42.7590558;023000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
